0,1
dataBalanced/581.png,cxb6+
dataBalanced/12329.png,Rxd6+
dataBalanced/13674.png,Nxe6
dataBalanced/14474.png,Kh2
dataBalanced/19841.png,Rxf1
dataBalanced/5349.png,Qa3+
dataBalanced/2686.png,Qa4
dataBalanced/13358.png,Ne3+
dataBalanced/2909.png,Bb8
dataBalanced/14629.png,Kg5
dataBalanced/8613.png,Rxc8
dataBalanced/12086.png,Rxb1
dataBalanced/20527.png,Qxf2
dataBalanced/8240.png,Bxd2
dataBalanced/7858.png,Kxe7
dataBalanced/22372.png,Rxe1
dataBalanced/17868.png,Rf4
dataBalanced/829.png,Qxg1+
dataBalanced/5658.png,Bd5+
dataBalanced/2824.png,Rd1
dataBalanced/20940.png,Nxe3+
dataBalanced/17055.png,Bf4+
dataBalanced/12609.png,Kd2
dataBalanced/14029.png,Qe8
dataBalanced/16997.png,exd1=R+
dataBalanced/15510.png,Be3
dataBalanced/14700.png,Be7
dataBalanced/843.png,Kb7
dataBalanced/13435.png,gxf4
dataBalanced/15396.png,Nd4
dataBalanced/22998.png,Kg6
dataBalanced/4479.png,Nf4
dataBalanced/20251.png,Rd4
dataBalanced/3548.png,Rb6
dataBalanced/12817.png,Be2+
dataBalanced/34.png,Rf4
dataBalanced/5866.png,Qc3
dataBalanced/11882.png,Ne3+
dataBalanced/11824.png,Re1
dataBalanced/17420.png,Be2+
dataBalanced/816.png,Qxf3+
dataBalanced/14477.png,Qg8
dataBalanced/22362.png,Ra4+
dataBalanced/2485.png,hxg6
dataBalanced/5610.png,Rb8
dataBalanced/13288.png,Ra7+
dataBalanced/23405.png,Qc3
dataBalanced/5962.png,Rgg2
dataBalanced/16246.png,Rxh7
dataBalanced/5511.png,Rxc6
dataBalanced/3827.png,Rxf5
dataBalanced/13419.png,Qd2+
dataBalanced/14897.png,Qf3+
dataBalanced/12298.png,Qg4
dataBalanced/24617.png,dxe4
dataBalanced/6479.png,Rdf5
dataBalanced/17148.png,Na6
dataBalanced/21608.png,R2d3+
dataBalanced/22987.png,Nc7
dataBalanced/19298.png,d5
dataBalanced/7939.png,Rd5+
dataBalanced/3375.png,Qb5
dataBalanced/3909.png,Bf4
dataBalanced/4424.png,Qc6
dataBalanced/22174.png,Rbd8
dataBalanced/2426.png,Kxh6
dataBalanced/5600.png,Bb1
dataBalanced/17144.png,Rxc4
dataBalanced/8186.png,Nxg5
dataBalanced/16803.png,Qh5
dataBalanced/11659.png,Kf6
dataBalanced/176.png,Na6
dataBalanced/18536.png,gxf5
dataBalanced/11231.png,Qd2+
dataBalanced/8595.png,c1=N
dataBalanced/21004.png,Bxf6+
dataBalanced/22573.png,Bf2
dataBalanced/1008.png,Kxd8
dataBalanced/9488.png,Re3
dataBalanced/15315.png,Kf3
dataBalanced/8798.png,Bxe4
dataBalanced/14547.png,Ra2
dataBalanced/5464.png,Bg8+
dataBalanced/16275.png,Rg4
dataBalanced/2229.png,Rb4+
dataBalanced/23884.png,c3
dataBalanced/21842.png,Kb2
dataBalanced/23652.png,Kb6
dataBalanced/2821.png,Nxb4
dataBalanced/5326.png,Kd3
dataBalanced/20053.png,Qc4+
dataBalanced/14540.png,Qa4+
dataBalanced/12367.png,Nb5
dataBalanced/8476.png,Bc3+
dataBalanced/17633.png,Kh3
dataBalanced/20918.png,Rc6+
dataBalanced/24201.png,Nb4+
dataBalanced/13123.png,b5
dataBalanced/5384.png,g1=N
dataBalanced/19691.png,c2
dataBalanced/20037.png,Ngxf6
dataBalanced/3707.png,Rg7
dataBalanced/14442.png,Bg2
dataBalanced/19703.png,Rd7+
dataBalanced/2152.png,Rg8
dataBalanced/15052.png,Re2
dataBalanced/5576.png,Kb2
dataBalanced/11826.png,Kc1
dataBalanced/11727.png,Ba6
dataBalanced/17862.png,Rbb8
dataBalanced/10007.png,Qd3
dataBalanced/3715.png,Nf6
dataBalanced/1734.png,Ka3
dataBalanced/23753.png,Qa6
dataBalanced/10699.png,Nf1
dataBalanced/20883.png,Bxd2
dataBalanced/10566.png,Qa7+
dataBalanced/8680.png,Bxd4
dataBalanced/15227.png,Bxb6
dataBalanced/6697.png,Bd3+
dataBalanced/14434.png,Ka2
dataBalanced/23683.png,Rd5+
dataBalanced/6693.png,Nxe3
dataBalanced/14989.png,Ra4
dataBalanced/21350.png,Qg3
dataBalanced/12150.png,Bb6
dataBalanced/8749.png,Rxh7
dataBalanced/15300.png,Nh6
dataBalanced/24328.png,Rxb6
dataBalanced/20815.png,Be2
dataBalanced/2449.png,Rh4+
dataBalanced/14292.png,Qd7+
dataBalanced/2648.png,h6
dataBalanced/18377.png,Bg4
dataBalanced/9083.png,Rxg4+
dataBalanced/17834.png,Ke6
dataBalanced/20480.png,Qxg4
dataBalanced/15464.png,Bf1
dataBalanced/823.png,Kxf3
dataBalanced/17972.png,a3
dataBalanced/20425.png,h3
dataBalanced/471.png,Kxg6
dataBalanced/19738.png,Bfg2
dataBalanced/8400.png,Kf4
dataBalanced/19104.png,Kf3
dataBalanced/21757.png,Qd2+
dataBalanced/8651.png,c1=Q
dataBalanced/4370.png,Kg6
dataBalanced/22374.png,Kh4
dataBalanced/9944.png,Kxh6
dataBalanced/16015.png,Nfh2
dataBalanced/9637.png,Nxc3
dataBalanced/17291.png,Bxa6
dataBalanced/5558.png,Kg8
dataBalanced/3306.png,Bxd7
dataBalanced/5456.png,Bb2
dataBalanced/9659.png,f8=N+
dataBalanced/8607.png,Re7+
dataBalanced/17247.png,Ree2
dataBalanced/15012.png,Kc7
dataBalanced/1833.png,Bh3+
dataBalanced/18950.png,Rxc6
dataBalanced/5122.png,Rcd5
dataBalanced/15224.png,Kxe7
dataBalanced/20686.png,Qa8+
dataBalanced/19698.png,Rad1
dataBalanced/17965.png,Rfg4
dataBalanced/15883.png,Qd4
dataBalanced/22031.png,Qb8
dataBalanced/20721.png,Kf4
dataBalanced/20442.png,Kg6
dataBalanced/22335.png,Nh5
dataBalanced/19268.png,Rc5
dataBalanced/19959.png,Rd3
dataBalanced/8974.png,Qf1+
dataBalanced/8760.png,Bg3+
dataBalanced/10120.png,Qd3
dataBalanced/21564.png,Rff1
dataBalanced/21686.png,h1=N
dataBalanced/3236.png,Kd7
dataBalanced/5900.png,Kf7
dataBalanced/10438.png,Ra3+
dataBalanced/11025.png,Qb4+
dataBalanced/12257.png,Nxa4
dataBalanced/13524.png,bxa1=R
dataBalanced/7129.png,Nd5
dataBalanced/2273.png,Rxc2
dataBalanced/2885.png,Ke5+
dataBalanced/36.png,Nxd5+
dataBalanced/10352.png,Bd4
dataBalanced/8205.png,Kxh2
dataBalanced/9378.png,Bxh4
dataBalanced/3635.png,Rg5+
dataBalanced/1496.png,Qc7
dataBalanced/15726.png,Rxb3
dataBalanced/4968.png,Qb6+
dataBalanced/21819.png,Bxg3
dataBalanced/19689.png,Rg6
dataBalanced/18307.png,Bc3
dataBalanced/3934.png,Kxg3
dataBalanced/22466.png,Ra8
dataBalanced/8256.png,Ra2
dataBalanced/14346.png,Qd6+
dataBalanced/18266.png,b4
dataBalanced/3958.png,f6
dataBalanced/1493.png,Rc5+
dataBalanced/3190.png,Bg5
dataBalanced/6467.png,Qd6
dataBalanced/13708.png,Rxh4
dataBalanced/17023.png,Kf4
dataBalanced/23061.png,Qb3
dataBalanced/24686.png,Rxb5+
dataBalanced/24437.png,Qf8
dataBalanced/9897.png,g5
dataBalanced/7746.png,Rbe1
dataBalanced/20640.png,Rcg6
dataBalanced/19044.png,Bb6
dataBalanced/23390.png,Re6
dataBalanced/16780.png,Rxc3
dataBalanced/22595.png,Kb5
dataBalanced/8555.png,Rxh1
dataBalanced/14158.png,Rbe2
dataBalanced/11702.png,Kf7
dataBalanced/9162.png,Be2
dataBalanced/17460.png,Kf5
dataBalanced/9103.png,Ne7+
dataBalanced/7056.png,Qxg8
dataBalanced/14966.png,Bf5+
dataBalanced/4296.png,Rc7
dataBalanced/17168.png,Bg5
dataBalanced/10537.png,Ng6+
dataBalanced/19214.png,Bxg7
dataBalanced/10940.png,Rc1
dataBalanced/6102.png,Na2
dataBalanced/14061.png,Rd5
dataBalanced/1107.png,axb5
dataBalanced/24397.png,Qg2
dataBalanced/19699.png,Kc5
dataBalanced/15788.png,Qa6+
dataBalanced/19987.png,Nxc6+
dataBalanced/7296.png,Ne4
dataBalanced/22051.png,Qd2
dataBalanced/24762.png,g6
dataBalanced/2623.png,Rf8
dataBalanced/23286.png,Rf8+
dataBalanced/17276.png,Rbc4
dataBalanced/20627.png,Re4
dataBalanced/13800.png,Bd4
dataBalanced/14189.png,Qa5
dataBalanced/7792.png,Rxa3
dataBalanced/10440.png,Bb1
dataBalanced/10409.png,Qb5
dataBalanced/11471.png,Raxe6
dataBalanced/5230.png,Be7
dataBalanced/6488.png,Qa6
dataBalanced/169.png,Qd1
dataBalanced/18072.png,Rhb1
dataBalanced/21063.png,Qbxb6
dataBalanced/18395.png,Qe2+
dataBalanced/23322.png,Rb7
dataBalanced/9591.png,Re6
dataBalanced/15346.png,Re6
dataBalanced/12586.png,Rxg3
dataBalanced/22411.png,Rxd7
dataBalanced/13142.png,Rhh5
dataBalanced/10090.png,Be4+
dataBalanced/2084.png,Qxa6
dataBalanced/13826.png,fxg5
dataBalanced/13742.png,Rb1
dataBalanced/10457.png,Bcf2
dataBalanced/5700.png,Nf4
dataBalanced/19242.png,Na2
dataBalanced/17088.png,Rxg5
dataBalanced/3083.png,Rfe1
dataBalanced/1212.png,Rh7
dataBalanced/3955.png,Rb7
dataBalanced/8235.png,Kd2
dataBalanced/10092.png,dxe6
dataBalanced/9654.png,Qd4+
dataBalanced/8847.png,Bf5
dataBalanced/21823.png,exd6
dataBalanced/8728.png,fxe4
dataBalanced/3948.png,Rg2+
dataBalanced/15791.png,cxd7
dataBalanced/23231.png,exd3
dataBalanced/10337.png,Nxe4
dataBalanced/13213.png,Rxc4
dataBalanced/2096.png,Bf3+
dataBalanced/158.png,Rh4
dataBalanced/5071.png,Rd7
dataBalanced/18708.png,Rxh6
dataBalanced/6944.png,Qxg4
dataBalanced/5294.png,Qd8
dataBalanced/11380.png,Nab6
dataBalanced/21681.png,Nf4
dataBalanced/4695.png,Qxg4
dataBalanced/17406.png,Qd4+
dataBalanced/3134.png,Rh8
dataBalanced/3974.png,Rdh2
dataBalanced/9908.png,Rh4
dataBalanced/385.png,Nf4+
dataBalanced/18205.png,Bc4
dataBalanced/18336.png,Rxa7
dataBalanced/2158.png,e6
dataBalanced/14513.png,Kh4
dataBalanced/23267.png,Kc3
dataBalanced/21846.png,Nd3+
dataBalanced/10764.png,Rxc5
dataBalanced/22186.png,Rxa7
dataBalanced/10371.png,Rh6+
dataBalanced/23176.png,Kc7
dataBalanced/2687.png,Ra6
dataBalanced/10357.png,Kg5
dataBalanced/23294.png,Qxb3
dataBalanced/21909.png,gxf6+
dataBalanced/17433.png,Bc1
dataBalanced/15040.png,Bg7
dataBalanced/13479.png,Rxc4
dataBalanced/5005.png,Ka3
dataBalanced/9907.png,Kf2
dataBalanced/23379.png,Nxb2
dataBalanced/23644.png,Qxa7
dataBalanced/8709.png,O-O-O
dataBalanced/7182.png,Nb8
dataBalanced/13229.png,Nc8
dataBalanced/15272.png,Qxd4
dataBalanced/10490.png,Rf3
dataBalanced/17218.png,Bb7+
dataBalanced/7908.png,Rf7
dataBalanced/22402.png,Rh3
dataBalanced/122.png,Bb1
dataBalanced/9249.png,Bf3
dataBalanced/14485.png,Kg6
dataBalanced/948.png,Qxf7+
dataBalanced/1162.png,Nxf3
dataBalanced/647.png,Rxd4
dataBalanced/18569.png,Qe2+
dataBalanced/11342.png,gxf6
dataBalanced/280.png,Rd2
dataBalanced/6835.png,Bg2
dataBalanced/4323.png,Rc8
dataBalanced/23901.png,Re1
dataBalanced/21141.png,Bc7+
dataBalanced/9187.png,Rxh7
dataBalanced/22170.png,Rh3
dataBalanced/1342.png,Kd4
dataBalanced/5709.png,Rd4+
dataBalanced/10264.png,Rb4+
dataBalanced/17012.png,Re2
dataBalanced/4428.png,Bxe7
dataBalanced/22715.png,Bd2+
dataBalanced/18564.png,Be3+
dataBalanced/12726.png,Rf3+
dataBalanced/24287.png,Kc4
dataBalanced/23331.png,Kf3
dataBalanced/23737.png,Nxf4
dataBalanced/14759.png,Qe8
dataBalanced/6143.png,Kh1
dataBalanced/12396.png,Bxh3
dataBalanced/14208.png,g6+
dataBalanced/1577.png,Rcf1
dataBalanced/4680.png,Qxd4
dataBalanced/5620.png,Rf3
dataBalanced/20436.png,Bb2
dataBalanced/8892.png,fxg4
dataBalanced/965.png,c4
dataBalanced/4773.png,Qxe7
dataBalanced/18375.png,Qb1+
dataBalanced/1959.png,Qd7
dataBalanced/9731.png,f1=B+
dataBalanced/13971.png,Bxg5
dataBalanced/20760.png,Qf8
dataBalanced/9038.png,Qb3
dataBalanced/5545.png,Bb3
dataBalanced/22785.png,Re4+
dataBalanced/16371.png,Bf5
dataBalanced/2331.png,Qxb4
dataBalanced/22306.png,Qb2
dataBalanced/23351.png,Bc7
dataBalanced/17399.png,Rc8
dataBalanced/19993.png,Rg4+
dataBalanced/2215.png,f3
dataBalanced/20597.png,Qxh6
dataBalanced/13585.png,Nxa5
dataBalanced/10023.png,Bf4
dataBalanced/3102.png,Qh4
dataBalanced/9578.png,Rxa1
dataBalanced/15670.png,dxc3
dataBalanced/3181.png,Nb5
dataBalanced/22693.png,fxg8=Q
dataBalanced/4875.png,Rh8
dataBalanced/14880.png,Qxd1
dataBalanced/23370.png,Bxh4
dataBalanced/22784.png,Bc3
dataBalanced/19618.png,Kh5
dataBalanced/16881.png,a8=Q
dataBalanced/23040.png,Ra5
dataBalanced/21600.png,Rbg2
dataBalanced/23111.png,Rg7
dataBalanced/2127.png,Qh1#
dataBalanced/13448.png,Rg4
dataBalanced/8568.png,Bxb5
dataBalanced/21720.png,Be3
dataBalanced/20399.png,Nh3
dataBalanced/12983.png,Rd7
dataBalanced/23278.png,Ne2
dataBalanced/10132.png,Rg6
dataBalanced/2793.png,Ba3
dataBalanced/10526.png,Kxg2
dataBalanced/5173.png,Kg1
dataBalanced/18648.png,Nc1
dataBalanced/12448.png,Nxb4
dataBalanced/209.png,Qf4+
dataBalanced/2754.png,Qd7
dataBalanced/19758.png,Re6+
dataBalanced/16521.png,Nxe5
dataBalanced/6942.png,Qc7
dataBalanced/16721.png,Kxd6
dataBalanced/77.png,Nh8
dataBalanced/3435.png,Rb2
dataBalanced/790.png,f4+
dataBalanced/5691.png,Be4+
dataBalanced/1165.png,Nexc3
dataBalanced/20695.png,Rd2
dataBalanced/15059.png,Qxc4+
dataBalanced/4301.png,Kxg4
dataBalanced/24406.png,Rb7
dataBalanced/21290.png,Raa2
dataBalanced/19182.png,Kxh3
dataBalanced/12558.png,Nd2+
dataBalanced/5778.png,Rf8
dataBalanced/3288.png,Ned1
dataBalanced/24121.png,Rhd2+
dataBalanced/7366.png,Qg2
dataBalanced/22819.png,Nc4
dataBalanced/4180.png,Kc6
dataBalanced/24027.png,Bxc4
dataBalanced/16531.png,Nxb6+
dataBalanced/2568.png,Bg7
dataBalanced/4635.png,Qxa5
dataBalanced/10871.png,Nd6
dataBalanced/20393.png,Kf2
dataBalanced/2656.png,Re7
dataBalanced/16206.png,Qd1
dataBalanced/21712.png,Ka8
dataBalanced/12814.png,Bxg7
dataBalanced/14378.png,Ra4
dataBalanced/19506.png,Qe4
dataBalanced/23498.png,Qc4
dataBalanced/19138.png,Qf4
dataBalanced/23686.png,Qe1+
dataBalanced/23888.png,Rcd8
dataBalanced/16845.png,Rxb4+
dataBalanced/16151.png,Kf2
dataBalanced/14314.png,g8=Q
dataBalanced/2540.png,Bb5
dataBalanced/13845.png,Kb8
dataBalanced/5250.png,Nd5
dataBalanced/5815.png,Nb4
dataBalanced/23403.png,Ref2
dataBalanced/16617.png,a4
dataBalanced/963.png,Rb7
dataBalanced/12082.png,gxh3
dataBalanced/19090.png,Ra6+
dataBalanced/23577.png,Ne8
dataBalanced/7675.png,R1a2
dataBalanced/7610.png,Kd4
dataBalanced/8169.png,Rxh7
dataBalanced/22941.png,Nbd2
dataBalanced/24768.png,Ka2
dataBalanced/24375.png,Bxf8+
dataBalanced/19058.png,Ndb5
dataBalanced/8277.png,g4
dataBalanced/5804.png,Rxb3
dataBalanced/23369.png,Qe5
dataBalanced/10625.png,Ned2
dataBalanced/10258.png,Rb2
dataBalanced/3487.png,Qg3
dataBalanced/12646.png,R8g7
dataBalanced/21446.png,Qcd2+
dataBalanced/23341.png,dxc4
dataBalanced/19082.png,Nf6
dataBalanced/24618.png,Qg8+
dataBalanced/18900.png,Kd1
dataBalanced/2708.png,Rd7
dataBalanced/13781.png,Qa8
dataBalanced/15254.png,Qh5+
dataBalanced/4743.png,Qxa4
dataBalanced/20793.png,Kf7
dataBalanced/15295.png,Be6
dataBalanced/21967.png,Bed6
dataBalanced/11268.png,Rg5+
dataBalanced/13331.png,Qe7
dataBalanced/9369.png,Bxd4+
dataBalanced/7905.png,Bg8
dataBalanced/4196.png,Qxe4
dataBalanced/9125.png,Kh6
dataBalanced/7197.png,Kg2
dataBalanced/20320.png,g4
dataBalanced/7594.png,Qd7
dataBalanced/7244.png,B4c5
dataBalanced/3010.png,Rcf6
dataBalanced/15401.png,Rxh4+
dataBalanced/7892.png,Ba2
dataBalanced/7806.png,d5
dataBalanced/18178.png,Ba1
dataBalanced/18463.png,Ndxf4
dataBalanced/4964.png,Qa6
dataBalanced/13710.png,Kb6
dataBalanced/24374.png,Qxf2
dataBalanced/22318.png,Rf5
dataBalanced/12469.png,a6
dataBalanced/19333.png,Bd5
dataBalanced/13512.png,Re5+
dataBalanced/136.png,g7
dataBalanced/9939.png,Kxb4
dataBalanced/16272.png,Qxh8
dataBalanced/11902.png,Rxh5
dataBalanced/11793.png,Qxb7
dataBalanced/17732.png,Ne1
dataBalanced/294.png,Bd8
dataBalanced/7433.png,Qh5+
dataBalanced/12532.png,Ba3
dataBalanced/24711.png,Qd7
dataBalanced/5781.png,Ne3+
dataBalanced/8072.png,Ba7+
dataBalanced/3892.png,Bg8
dataBalanced/14928.png,Qf1
dataBalanced/24024.png,Nd2
dataBalanced/6350.png,Bg1+
dataBalanced/24956.png,Bf5
dataBalanced/17171.png,Ne7+
dataBalanced/17704.png,g8=Q
dataBalanced/4345.png,Qc1
dataBalanced/376.png,f4
dataBalanced/21332.png,Bxb4
dataBalanced/1448.png,Ke1
dataBalanced/21.png,Ref2
dataBalanced/11830.png,Rd3
dataBalanced/3552.png,Be8+
dataBalanced/3168.png,Ne7
dataBalanced/14195.png,Rb3
dataBalanced/22506.png,g5
dataBalanced/9531.png,Bxa6
dataBalanced/7751.png,Bc5
dataBalanced/9868.png,Qd8
dataBalanced/6318.png,Nxg3
dataBalanced/17806.png,Be2
dataBalanced/22072.png,Qc2+
dataBalanced/12266.png,Re2+
dataBalanced/19134.png,Bb4+
dataBalanced/3853.png,axb6
dataBalanced/5828.png,Qd1
dataBalanced/15975.png,Qxh5
dataBalanced/8553.png,Na1
dataBalanced/445.png,Kf6
dataBalanced/10899.png,Be7
dataBalanced/8171.png,Kd2
dataBalanced/5817.png,Rh2
dataBalanced/14648.png,e4
dataBalanced/2097.png,Kxg3
dataBalanced/11549.png,e5
dataBalanced/19687.png,Rb3+
dataBalanced/7194.png,fxg4
dataBalanced/16566.png,Nh7
dataBalanced/9583.png,Ne8
dataBalanced/11402.png,Rd2+
dataBalanced/19241.png,Bxd2+
dataBalanced/6822.png,Bb2+
dataBalanced/7845.png,Bc4
dataBalanced/1553.png,Rg2
dataBalanced/21562.png,Kxc5
dataBalanced/3120.png,c3
dataBalanced/23060.png,cxd3
dataBalanced/145.png,Ka1
dataBalanced/17346.png,Be6+
dataBalanced/359.png,Ba6
dataBalanced/10544.png,Bxf4
dataBalanced/1934.png,Qc7
dataBalanced/19939.png,Nxa5
dataBalanced/20167.png,Kb7
dataBalanced/224.png,Qh5
dataBalanced/14043.png,hxg6
dataBalanced/18838.png,Qd8+
dataBalanced/2992.png,a4
dataBalanced/20523.png,Kxc6
dataBalanced/16653.png,Kb1
dataBalanced/14321.png,Kxa6
dataBalanced/4342.png,Re2
dataBalanced/9128.png,Qxe6+
dataBalanced/6990.png,Qf8
dataBalanced/1861.png,cxb8=B
dataBalanced/7321.png,Rhb2
dataBalanced/17937.png,Qf5+
dataBalanced/1177.png,Bg5
dataBalanced/12946.png,gxf5
dataBalanced/4332.png,Qxc1+
dataBalanced/18634.png,Rbd6
dataBalanced/5309.png,Rf5+
dataBalanced/16597.png,Bf7+
dataBalanced/12704.png,Qxa7
dataBalanced/20587.png,Kxd2
dataBalanced/7562.png,Rb7
dataBalanced/24527.png,Qe8
dataBalanced/2060.png,dxc6
dataBalanced/3684.png,Ng3
dataBalanced/20520.png,Qxg2
dataBalanced/4832.png,Rg2
dataBalanced/12706.png,Nxe3
dataBalanced/24929.png,Bb5
dataBalanced/3125.png,c6
dataBalanced/19103.png,Be2
dataBalanced/12192.png,Qh2
dataBalanced/22790.png,Rg2
dataBalanced/8053.png,Qc6
dataBalanced/20369.png,Nef4
dataBalanced/366.png,Be8
dataBalanced/4262.png,Bc3
dataBalanced/15128.png,Nh8
dataBalanced/3654.png,Kd7
dataBalanced/12741.png,Ka8
dataBalanced/223.png,Bxf4
dataBalanced/879.png,Qe3
dataBalanced/14512.png,Rdxd3
dataBalanced/5259.png,Rxa6+
dataBalanced/772.png,Bg3+
dataBalanced/10624.png,Nd4
dataBalanced/16389.png,Rb8+
dataBalanced/8999.png,Bd3+
dataBalanced/751.png,N4e6
dataBalanced/19761.png,Ng6
dataBalanced/2747.png,Bf3
dataBalanced/16611.png,Rg6+
dataBalanced/17967.png,Rc6
dataBalanced/13671.png,Ke4
dataBalanced/10568.png,cxb5
dataBalanced/14600.png,h2
dataBalanced/6885.png,Bb4
dataBalanced/23902.png,Nfd7
dataBalanced/8281.png,Bxb7
dataBalanced/17262.png,N8d7
dataBalanced/1311.png,Re4+
dataBalanced/19145.png,Bf2+
dataBalanced/21993.png,Qxh5+
dataBalanced/23522.png,Kxh4
dataBalanced/17021.png,Qa2
dataBalanced/19496.png,Qd6
dataBalanced/7029.png,Bb2+
dataBalanced/6363.png,Rg1
dataBalanced/1123.png,fxg5
dataBalanced/22527.png,Qa7+
dataBalanced/17297.png,Re5
dataBalanced/12131.png,b3
dataBalanced/17672.png,Bc5
dataBalanced/17705.png,Ngh3
dataBalanced/15344.png,Re1
dataBalanced/19635.png,Na1
dataBalanced/3661.png,Rb2
dataBalanced/9094.png,Qd2+
dataBalanced/16500.png,Ngf6
dataBalanced/13275.png,Bxa7
dataBalanced/6286.png,d1=Q
dataBalanced/8477.png,Qxh1
dataBalanced/6833.png,Rxa5
dataBalanced/1929.png,c4
dataBalanced/11312.png,Qd6+
dataBalanced/17621.png,d5
dataBalanced/58.png,Rh3+
dataBalanced/9025.png,Ba5
dataBalanced/24127.png,Rc3+
dataBalanced/8811.png,Rxa4
dataBalanced/19042.png,g3
dataBalanced/835.png,Rf2
dataBalanced/3381.png,Nxd3+
dataBalanced/5282.png,Qf1
dataBalanced/14929.png,Raa8
dataBalanced/19577.png,Nh5
dataBalanced/18044.png,Bxd6
dataBalanced/24708.png,Bf1
dataBalanced/15113.png,Ra5
dataBalanced/9444.png,Bb8
dataBalanced/15350.png,Qb1
dataBalanced/19220.png,Nd8
dataBalanced/18241.png,Nd8
dataBalanced/10139.png,Rd6+
dataBalanced/11316.png,Bc2
dataBalanced/2072.png,axb6
dataBalanced/8003.png,Nxf4+
dataBalanced/18145.png,Bg2
dataBalanced/5850.png,Rxa3
dataBalanced/23495.png,Be8
dataBalanced/282.png,Bce4+
dataBalanced/13952.png,Ra2+
dataBalanced/17587.png,Rg6
dataBalanced/21059.png,Rg2
dataBalanced/18673.png,Bxb5
dataBalanced/20227.png,Rgc3
dataBalanced/18405.png,Ne3
dataBalanced/17646.png,Nde8
dataBalanced/10411.png,Rg5
dataBalanced/20200.png,Re4+
dataBalanced/16021.png,Kc7
dataBalanced/14774.png,Nxd2
dataBalanced/8704.png,Rd4+
dataBalanced/6750.png,h6
dataBalanced/949.png,Ba3
dataBalanced/454.png,cxb2
dataBalanced/3329.png,Bf6
dataBalanced/9453.png,Rxe6
dataBalanced/8423.png,Ng2
dataBalanced/6643.png,d1=Q
dataBalanced/5145.png,Bb4+
dataBalanced/8355.png,Bg5
dataBalanced/10877.png,Qh2
dataBalanced/24533.png,d5
dataBalanced/14509.png,Qb3+
dataBalanced/20019.png,Rb3
dataBalanced/12504.png,Be7
dataBalanced/2232.png,Raa8
dataBalanced/17011.png,Qe5+
dataBalanced/22236.png,e5
dataBalanced/12645.png,Bd7
dataBalanced/23234.png,Nf7+
dataBalanced/16822.png,Kb7
dataBalanced/4438.png,Re8
dataBalanced/10401.png,Nc3+
dataBalanced/10197.png,Qc2
dataBalanced/64.png,Rg4
dataBalanced/10934.png,Qc2
dataBalanced/5341.png,Rff3
dataBalanced/23805.png,Qa1
dataBalanced/6664.png,Ba3
dataBalanced/17226.png,Qc8+
dataBalanced/3326.png,Rgd8
dataBalanced/20455.png,Qc6
dataBalanced/11190.png,Kc2
dataBalanced/13861.png,Qb5
dataBalanced/16504.png,Qh6
dataBalanced/1265.png,Nfd1
dataBalanced/1783.png,Qd5
dataBalanced/16040.png,Rd5+
dataBalanced/20679.png,Rff1
dataBalanced/1340.png,bxa3
dataBalanced/14933.png,Nxd5
dataBalanced/5386.png,Qg7
dataBalanced/11620.png,Bf7
dataBalanced/17419.png,Rxc6
dataBalanced/11432.png,Qf7+
dataBalanced/13040.png,Re2
dataBalanced/11117.png,Qf8+
dataBalanced/24851.png,Bh6
dataBalanced/460.png,Bxb4+
dataBalanced/10042.png,h1=R
dataBalanced/6936.png,Rf7
dataBalanced/23940.png,Na3
dataBalanced/5794.png,Rhb2
dataBalanced/7083.png,Ne7
dataBalanced/9519.png,N5a3
dataBalanced/4933.png,Qxa5
dataBalanced/4691.png,a1=Q
dataBalanced/2751.png,Qxa7
dataBalanced/10046.png,Qe2
dataBalanced/22713.png,bxa8=N
dataBalanced/10483.png,Bg4+
dataBalanced/14748.png,Kd4
dataBalanced/15403.png,fxe4
dataBalanced/4070.png,Rf2+
dataBalanced/11622.png,Qxe8
dataBalanced/9608.png,f5
dataBalanced/5625.png,Ka1
dataBalanced/23838.png,gxh5
dataBalanced/10205.png,Rd2+
dataBalanced/15233.png,Qe8+
dataBalanced/5158.png,Nf5
dataBalanced/23602.png,Rh1
dataBalanced/22777.png,bxc3
dataBalanced/20676.png,c4
dataBalanced/23223.png,Qc2+
dataBalanced/9858.png,fxe6
dataBalanced/4136.png,Nxf4
dataBalanced/22912.png,Bf7
dataBalanced/7867.png,Rc5
dataBalanced/12847.png,Be5+
dataBalanced/8075.png,Qf5
dataBalanced/10378.png,Nb4
dataBalanced/23889.png,Qg7
dataBalanced/9077.png,Bc7
dataBalanced/442.png,Rxh2
dataBalanced/8126.png,Ne2+
dataBalanced/2904.png,Kg3
dataBalanced/17040.png,Qxf8+
dataBalanced/7718.png,Rexe6
dataBalanced/24484.png,Nc4
dataBalanced/18949.png,Qg1
dataBalanced/9657.png,Beg6
dataBalanced/23632.png,b5
dataBalanced/22493.png,exf7
dataBalanced/22232.png,c5
dataBalanced/5961.png,Ng3
dataBalanced/4640.png,Bb4
dataBalanced/10929.png,Nde6
dataBalanced/182.png,Ree7
dataBalanced/14823.png,f6
dataBalanced/18250.png,Nd1+
dataBalanced/3173.png,Qba2
dataBalanced/9663.png,gxh4
dataBalanced/11155.png,Qxe5+
dataBalanced/3682.png,Ra3
dataBalanced/20960.png,Qa4+
dataBalanced/14273.png,Rca5
dataBalanced/23436.png,Ke3
